
D:\Program Files\3rd\cmder
$ QFlog.py -p COM36 VIEW_LOGS
2021-09-04 00:40:01,336 QFLOG INFO     : Enabling logging
2021-09-04 00:41:19,681 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 125.43
2021-09-04 00:41:19,681 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 173.82
2021-09-04 00:41:19,681 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 1.44
2021-09-04 00:41:19,697 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:20,634 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164120.00,2239.13173,N,11402.35146,E,1,04,1.5,48.9,M,-2.2,M,,*4A
2021-09-04 00:41:20,634 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023514 lat:22391317
2021-09-04 00:41:20,634 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039189 E lat:22652195 N valid:1
2021-09-04 00:41:20,634 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:20,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:20
2021-09-04 00:41:20,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65219
2021-09-04 00:41:20,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3919
2021-09-04 00:41:20,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 46.67
2021-09-04 00:41:20,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 48.93
2021-09-04 00:41:20,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:20,667 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:20,681 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 86.70
2021-09-04 00:41:20,681 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 121.8
2021-09-04 00:41:20,681 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 1.23
2021-09-04 00:41:20,681 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:21,634 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164121.00,2239.13123,N,11402.35237,E,1,04,1.5,45.8,M,-2.2,M,,*47
2021-09-04 00:41:21,634 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023523 lat:22391312
2021-09-04 00:41:21,634 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039205 E lat:22652186 N valid:1
2021-09-04 00:41:21,651 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:21,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:21
2021-09-04 00:41:21,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65218
2021-09-04 00:41:21,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3920
2021-09-04 00:41:21,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 43.59
2021-09-04 00:41:21,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 45.85
2021-09-04 00:41:21,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:21,667 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:21,681 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 59.80
2021-09-04 00:41:21,681 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 84.51
2021-09-04 00:41:21,681 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 1.43
2021-09-04 00:41:21,681 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:22,635 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164122.00,2239.13220,N,11402.35194,E,1,04,1.5,44.8,M,-2.2,M,,*4F
2021-09-04 00:41:22,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023519 lat:22391322
2021-09-04 00:41:22,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039198 E lat:22652203 N valid:1
2021-09-04 00:41:22,651 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:22,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:22
2021-09-04 00:41:22,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65220
2021-09-04 00:41:22,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3919
2021-09-04 00:41:22,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 42.60
2021-09-04 00:41:22,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 44.87
2021-09-04 00:41:22,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:22,667 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:22,683 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 47.37
2021-09-04 00:41:22,683 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 67.99
2021-09-04 00:41:22,683 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 0.97
2021-09-04 00:41:22,697 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
2021-09-04 00:41:23,635 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164123.00,2239.13220,N,11402.35194,E,1,04,1.5,44.8,M,-2.2,M,,*4E
2021-09-04 00:41:23,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023519 lat:22391322
2021-09-04 00:41:23,635 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039198 E lat:22652203 N valid:1
2021-09-04 00:41:23,635 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:23,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:23
2021-09-04 00:41:23,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65220
2021-09-04 00:41:23,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3919
2021-09-04 00:41:23,667 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 42.60
2021-09-04 00:41:23,667 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 44.87
2021-09-04 00:41:23,667 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:23,667 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:41:23,683 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 43.92
2021-09-04 00:41:23,683 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 62.90
2021-09-04 00:41:23,683 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 1.42
2021-09-04 00:41:23,683 QFLOG INFO     : [LOG]: [log_location,381] NWY Bearing accuracy is not provided
